data_copa,time_a,time_b,placar,gols_do_time_da_casa,gols_do_time_da_fora,saldo_gols_do_time_da_casa,saldo_gols_do_time_da_fora,teve_prorrogacao,foi_para_penaltis,placar_penaltis,gols_do_time_da_casa_penaltis,gols_do_time_da_fora_penaltis,time_da_casa_vencedor,time_da_fora_vencedor,empatou,sede,vencedor_copa,sede_vencedor,qtd_times_parcticipantes
2006,Czech Republic,Italy,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Ghana,United States,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Croatia,Australia,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Japan,Brazil,1Ð4,1,4,-3,3,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Saudi Arabia,Spain,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Ukraine,Tunisia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Switzerland,South Korea,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Togo,France,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Germany,Sweden,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Argentina,Mexico,2Ð1,2,1,1,-1,1,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,England,Ecuador,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Portugal,Netherlands,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Italy,Australia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Switzerland,Ukraine,0Ð0,0,0,0,0,1,1,0Ð3,0,3,0,1,0,Germany,Italy,0,32
2006,Brazil,Ghana,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Spain,France,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Germany,Argentina,1Ð1,1,1,0,0,1,1,4Ð2,4,2,1,0,0,Germany,Italy,0,32
2006,Italy,Ukraine,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,England,Portugal,0Ð0,0,0,0,0,1,1,1Ð3,1,3,0,1,0,Germany,Italy,0,32
2006,Brazil,France,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Germany,Italy,0Ð2,0,2,-2,2,1,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Portugal,France,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Germany,Portugal,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Italy,France,1Ð1,1,1,0,0,1,1,5Ð3,5,3,1,0,0,Germany,Italy,0,32
2010,South Africa,Mexico,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Uruguay,France,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,South Korea,Greece,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Argentina,Nigeria,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,England,United States,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Algeria,Slovenia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Serbia,Ghana,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Germany,Australia,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Netherlands,Denmark,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Japan,Cameroon,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Italy,Paraguay,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,New Zealand,Slovakia,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Ivory Coast,Portugal,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Brazil,North Korea,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Honduras,Chile,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Spain,Switzerland,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,South Africa,Uruguay,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Argentina,South Korea,4Ð1,4,1,3,-3,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Greece,Nigeria,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,France,Mexico,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Germany,Serbia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Slovenia,United States,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,England,Algeria,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Netherlands,Japan,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Ghana,Australia,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Cameroon,Denmark,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Slovakia,Paraguay,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Italy,New Zealand,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Brazil,Ivory Coast,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Portugal,North Korea,7Ð0,7,0,7,-7,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Chile,Switzerland,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Spain,Honduras,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,France,South Africa,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Mexico,Uruguay,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Greece,Argentina,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Nigeria,South Korea,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Slovenia,England,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,United States,Algeria,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Australia,Serbia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Ghana,Germany,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Paraguay,New Zealand,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Slovakia,Italy,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Cameroon,Netherlands,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Denmark,Japan,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,North Korea,Ivory Coast,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Portugal,Brazil,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Chile,Spain,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Switzerland,Honduras,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,South Africa,Spain,0,32
2010,Uruguay,South Korea,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,United States,Ghana,1Ð2,1,2,-1,1,1,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Germany,England,4Ð1,4,1,3,-3,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Argentina,Mexico,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Netherlands,Slovakia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Brazil,Chile,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Paraguay,Japan,0Ð0,0,0,0,0,1,1,5Ð3,5,3,1,0,0,South Africa,Spain,0,32
2010,Spain,Portugal,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Netherlands,Brazil,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,South Africa,Spain,0,32
2010,Uruguay,Ghana,1Ð1,1,1,0,0,1,1,4Ð2,4,2,1,0,0,South Africa,Spain,0,32
2010,Argentina,Germany,0Ð4,0,4,-4,4,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Paraguay,Spain,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Uruguay,Netherlands,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Germany,Spain,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Uruguay,Germany,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2010,Netherlands,Spain,0Ð1,0,1,-1,1,1,0,0-0,0,0,0,1,0,South Africa,Spain,0,32
2014,Brazil,Croatia,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Mexico,Cameroon,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Spain,Netherlands,1Ð5,1,5,-4,4,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Chile,Australia,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Colombia,Greece,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Uruguay,Costa Rica,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,England,Italy,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Ivory Coast,Japan,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Switzerland,Ecuador,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,France,Honduras,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Argentina,Bosnia and Herzegovina,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Germany,Portugal,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Iran,Nigeria,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Ghana,United States,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Belgium,Algeria,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Brazil,Mexico,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Russia,South Korea,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Australia,Netherlands,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Spain,Chile,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Cameroon,Croatia,0Ð4,0,4,-4,4,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Colombia,Ivory Coast,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Uruguay,England,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Japan,Greece,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Italy,Costa Rica,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Switzerland,France,2Ð5,2,5,-3,3,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Honduras,Ecuador,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Argentina,Iran,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Germany,Ghana,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Nigeria,Bosnia and Herzegovina,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Belgium,Russia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,South Korea,Algeria,2Ð4,2,4,-2,2,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,United States,Portugal,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Australia,Spain,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Netherlands,Chile,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Cameroon,Brazil,1Ð4,1,4,-3,3,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Croatia,Mexico,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Costa Rica,England,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Italy,Uruguay,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Japan,Colombia,1Ð4,1,4,-3,3,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Greece,Ivory Coast,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Bosnia and Herzegovina,Iran,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Nigeria,Argentina,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Honduras,Switzerland,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Ecuador,France,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,Portugal,Ghana,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,United States,Germany,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Algeria,Russia,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Brazil,Germany,0,32
2014,South Korea,Belgium,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Brazil,Chile,1Ð1,1,1,0,0,1,1,3Ð2,3,2,1,0,0,Brazil,Germany,0,32
2014,Colombia,Uruguay,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Netherlands,Mexico,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Costa Rica,Greece,1Ð1,1,1,0,0,1,1,5Ð3,5,3,1,0,0,Brazil,Germany,0,32
2014,France,Nigeria,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Germany,Algeria,2Ð1,2,1,1,-1,1,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Argentina,Switzerland,1Ð0,1,0,1,-1,1,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Belgium,United States,2Ð1,2,1,1,-1,1,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,France,Germany,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Brazil,Colombia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Argentina,Belgium,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2014,Netherlands,Costa Rica,0Ð0,0,0,0,0,1,1,4Ð3,4,3,1,0,0,Brazil,Germany,0,32
2014,Brazil,Germany,1Ð7,1,7,-6,6,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Netherlands,Argentina,0Ð0,0,0,0,0,1,1,2Ð4,2,4,0,1,0,Brazil,Germany,0,32
2014,Brazil,Netherlands,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Brazil,Germany,0,32
2014,Germany,Argentina,1Ð0,1,0,1,-1,1,0,0-0,0,0,1,0,0,Brazil,Germany,0,32
2018,Russia,Saudi Arabia,5Ð0,5,0,5,-5,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Egypt,Uruguay,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Morocco,Iran,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Portugal,Spain,3Ð3,3,3,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,France,Australia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Argentina,Iceland,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,Peru,Denmark,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Croatia,Nigeria,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Costa Rica,Serbia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Germany,Mexico,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Brazil,Switzerland,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,Sweden,South Korea,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Belgium,Panama,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Tunisia,England,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Colombia,Japan,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Poland,Senegal,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Russia,Egypt,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Portugal,Morocco,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Uruguay,Saudi Arabia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Iran,Spain,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Denmark,Australia,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,France,Peru,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Argentina,Croatia,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Brazil,Costa Rica,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Nigeria,Iceland,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Serbia,Switzerland,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Belgium,Tunisia,5Ð2,5,2,3,-3,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,South Korea,Mexico,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Germany,Sweden,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,England,Panama,6Ð1,6,1,5,-5,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Japan,Senegal,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,Poland,Colombia,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Saudi Arabia,Egypt,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Uruguay,Russia,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Spain,Morocco,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,Iran,Portugal,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,Australia,Peru,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Denmark,France,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,Iceland,Croatia,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Nigeria,Argentina,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,South Korea,Germany,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Mexico,Sweden,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Serbia,Brazil,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Switzerland,Costa Rica,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Russia,France,0,32
2018,Japan,Poland,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Senegal,Colombia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,England,Belgium,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Panama,Tunisia,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,France,Argentina,4Ð3,4,3,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Uruguay,Portugal,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Spain,Russia,1Ð1,1,1,0,0,1,1,3Ð4,3,4,0,1,0,Russia,France,0,32
2018,Croatia,Denmark,1Ð1,1,1,0,0,1,1,3Ð2,3,2,1,0,0,Russia,France,0,32
2018,Brazil,Mexico,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Belgium,Japan,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Sweden,Switzerland,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Colombia,England,1Ð1,1,1,0,0,1,1,3Ð4,3,4,0,1,0,Russia,France,0,32
2018,Uruguay,France,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Brazil,Belgium,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Sweden,England,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Russia,France,0,32
2018,Russia,Croatia,2Ð2,2,2,0,0,1,1,3Ð4,3,4,0,1,0,Russia,France,0,32
2018,France,Belgium,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Croatia,England,2Ð1,2,1,1,-1,1,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,Belgium,England,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32
2018,France,Croatia,4Ð2,4,2,2,-2,0,0,0-0,0,0,1,0,0,Russia,France,0,32

